553.10
429.30
429.37
768.90
553.09
082.70
941.2
941.1
345.39
941.0
085.22
769.0
710.7
345.31
352.60
273.7
466.01
466.00
345.30
046.59
719.9
719.8
750.30
535.05
750.31
719.0
085.30
385.3
769.00
918.03
355.00
750.38
466.10
046.30
750.40
082.90
085.40
518.80
352.40
750.51
046.44
520.60
750.50
OOO.O
931.00
577.3
282.90
358.97
284.5
753.70
